person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,Actual_Default,Predicted_Default,Risk_Score,Loan_Grade,Home_Ownership,Loan_Intent
27,33000,5.0,4000,5.99,0.12,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1194877757171244,A,RENT,MEDICAL
48,100000,3.0,15000,9.88,0.15,11,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0515410745438493,B,MORTGAGE,DEBTCONSOLIDATION
21,41000,5.0,7000,5.79,0.17,2,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.071562577574745,A,RENT,VENTURE
34,45000,17.0,12000,6.03,0.27,9,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.1226926349788242,A,RENT,VENTURE
29,141000,1.0,8000,6.99,0.06,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0090385388386478,A,MORTGAGE,VENTURE
35,96000,5.0,14000,7.49,0.15,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0339792374042414,A,MORTGAGE,MEDICAL
31,54996,5.0,5000,8.0,0.09,9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0525748656194751,A,RENT,PERSONAL
31,75797,8.0,5600,13.22,0.07,8,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0.1236029073881676,C,RENT,MEDICAL
24,60000,1.0,12000,10.99,0.2,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1334566465930295,B,RENT,EDUCATION
28,33400,12.0,16700,7.66,0.5,5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,1,0.5922616107611188,A,MORTGAGE,PERSONAL
34,45204,4.0,5000,9.63,0.11,9,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0323522547187775,A,MORTGAGE,PERSONAL
45,118000,15.0,25000,12.18,0.21,12,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.039988886193477,B,MORTGAGE,HOMEIMPROVEMENT
47,90000,1.0,25000,15.65,0.28,17,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1,0.513558281897713,D,RENT,VENTURE
22,69000,6.0,10000,15.62,0.14,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,0.526957918843037,D,MORTGAGE,DEBTCONSOLIDATION
29,52000,13.0,1000,13.23,0.02,8,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0.0031808126722783,C,OWN,VENTURE
30,53208,5.0,8500,10.99,0.16,5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0649054453926862,C,MORTGAGE,EDUCATION
23,40000,5.0,10000,13.22,0.25,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1,0.5344149776460094,C,RENT,DEBTCONSOLIDATION
25,62000,7.0,12000,5.42,0.19,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0247916222877801,A,MORTGAGE,VENTURE
23,91092,2.0,10000,13.43,0.11,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0.0453067743060532,C,MORTGAGE,PERSONAL
31,55200,5.0,15000,15.58,0.27,10,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,1,0.8697827765764833,D,RENT,MEDICAL
24,98000,1.0,16000,14.79,0.16,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.0904584222575775,C,MORTGAGE,DEBTCONSOLIDATION
29,78000,13.0,10000,12.73,0.13,7,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0.0302377397932998,C,MORTGAGE,VENTURE
27,56525,4.0,12000,15.95,0.18,7,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,1,0.5617728571556594,D,MORTGAGE,MEDICAL
29,50000,4.0,21850,12.42,0.44,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,1,0.5274104522555016,B,MORTGAGE,MEDICAL
32,45000,6.0,6400,7.49,0.14,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0594988936994628,A,MORTGAGE,MEDICAL
33,50400,3.0,6000,6.92,0.12,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.019679912237379,A,MORTGAGE,VENTURE
24,120000,2.0,12000,7.51,0.1,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0155195199413203,A,MORTGAGE,PERSONAL
22,86000,6.0,25000,11.83,0.29,4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0532905026253572,B,MORTGAGE,EDUCATION
22,35000,2.0,10000,10.99,0.29,2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.3191757134125556,B,RENT,VENTURE
22,90000,4.0,5000,14.96,0.06,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.3981755288599106,D,RENT,EDUCATION
53,304800,6.0,5000,8.88,0.02,29,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0278322982044868,B,RENT,VENTURE
23,75000,4.0,6000,13.98,0.08,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.096130382692337,C,RENT,PERSONAL
24,90000,0.0,7000,13.99,0.08,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.1455199333582757,C,RENT,MEDICAL
28,140000,12.0,9000,5.99,0.06,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0067534682742365,A,MORTGAGE,VENTURE
27,40000,4.0,8000,14.72,0.2,7,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.2636646680474149,C,MORTGAGE,HOMEIMPROVEMENT
35,39000,2.0,10000,13.16,0.26,6,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,1,0.5271291402638135,C,RENT,MEDICAL
23,48000,8.0,1400,14.83,0.03,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0,0.3323685755821157,D,MORTGAGE,MEDICAL
28,100000,13.0,13000,8.59,0.13,5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0112297080719718,A,MORTGAGE,VENTURE
24,64500,8.0,1200,14.72,0.02,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0270382268965207,C,MORTGAGE,EDUCATION
23,70000,7.0,13000,5.42,0.19,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0354759506609814,A,MORTGAGE,PERSONAL
30,41998,0.0,5000,16.0,0.12,6,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1,1,0.8263236561436113,E,RENT,HOMEIMPROVEMENT
27,44004,2.0,6000,17.19,0.14,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,1,0.7393338580635698,E,RENT,PERSONAL
23,54000,7.0,16750,10.99,0.31,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0.2723047883047652,C,RENT,VENTURE
24,60000,5.0,3500,11.86,0.06,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0552437398572018,B,RENT,EDUCATION
28,31800,2.0,8500,16.07,0.27,10,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,0.9332920867248692,D,RENT,MEDICAL
32,37050,2.0,8000,8.0,0.22,6,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.3069041519002145,A,RENT,DEBTCONSOLIDATION
22,67320,7.0,3900,14.35,0.06,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0341124603142031,C,MORTGAGE,EDUCATION
23,95000,1.0,19800,13.22,0.21,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.0484502118884023,C,MORTGAGE,EDUCATION
22,36000,0.0,2000,10.99,0.06,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.026485687525198,A,MORTGAGE,PERSONAL
21,25200,3.0,8500,13.61,0.34,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,1,0.7966450195755352,C,RENT,MEDICAL
23,58000,8.0,8000,13.61,0.14,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0.0457208273802131,C,MORTGAGE,VENTURE
22,59000,6.0,6400,10.99,0.11,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0579121982350415,A,MORTGAGE,DEBTCONSOLIDATION
26,50000,3.0,7525,11.49,0.15,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1106980423347004,B,RENT,EDUCATION
23,60000,1.0,6200,10.65,0.1,3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.150667634383289,B,RENT,DEBTCONSOLIDATION
40,136000,5.0,21000,9.99,0.15,13,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0127659457594143,B,MORTGAGE,EDUCATION
24,156000,8.0,15000,10.25,0.1,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0166915770493442,B,MORTGAGE,PERSONAL
28,56864,5.0,12300,7.88,0.22,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.059891465131561,A,MORTGAGE,PERSONAL
28,201000,4.0,12000,10.99,0.06,8,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0013103841166831,A,OWN,VENTURE
22,69108,2.0,5400,15.95,0.08,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,1,0.5818869313879773,E,RENT,PERSONAL
37,68480,2.0,3600,15.23,0.05,15,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.1559725845280681,C,RENT,HOMEIMPROVEMENT
26,95400,8.0,5000,12.68,0.05,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0.0317207283526782,C,MORTGAGE,PERSONAL
37,29000,8.0,7750,10.99,0.27,16,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.3413715619159231,B,MORTGAGE,DEBTCONSOLIDATION
26,54000,4.0,9600,6.62,0.18,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0464197267701086,A,MORTGAGE,PERSONAL
26,97000,2.0,7000,7.91,0.07,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0710946653460903,A,RENT,DEBTCONSOLIDATION
26,232500,0.0,25000,14.17,0.11,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0,0.0206419697586587,C,MORTGAGE,MEDICAL
24,85000,0.0,15000,13.11,0.18,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.2065284994053142,C,RENT,MEDICAL
39,24000,1.0,8500,7.49,0.35,12,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.6910817680053023,A,RENT,DEBTCONSOLIDATION
23,38400,1.0,13250,10.99,0.35,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,0.4268870223799425,B,RENT,VENTURE
28,62040,0.0,13400,13.06,0.22,6,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.2303919497013974,C,RENT,PERSONAL
23,75000,1.0,6000,6.03,0.08,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0439502827117058,A,RENT,PERSONAL
25,62400,4.0,15000,17.58,0.24,3,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0.3185523630498352,D,OWN,DEBTCONSOLIDATION
40,150000,18.0,24000,6.62,0.16,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0118516267918004,A,MORTGAGE,MEDICAL
23,26000,2.0,3525,6.62,0.14,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.1670979818589071,A,RENT,MEDICAL
41,121200,1.0,10000,6.03,0.08,13,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0188264335388197,A,RENT,VENTURE
26,103992,10.0,5000,7.88,0.05,3,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0213628406138969,A,RENT,VENTURE
38,104800,6.0,14000,6.03,0.13,11,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0302109316293659,A,MORTGAGE,HOMEIMPROVEMENT
29,70000,6.0,7000,7.74,0.1,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0408766914626808,A,RENT,EDUCATION
23,24000,4.0,9600,9.99,0.4,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,1,0.7543941703019145,B,RENT,PERSONAL
27,31200,1.0,7500,7.74,0.24,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.2135972958568218,A,MORTGAGE,DEBTCONSOLIDATION
26,41004,2.0,3000,11.14,0.07,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1203532889835136,B,RENT,MEDICAL
28,16000,2.0,5000,16.45,0.31,7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1,0.9818920837559711,E,RENT,DEBTCONSOLIDATION
29,100000,2.0,20000,14.61,0.2,10,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0.4767522443157349,D,MORTGAGE,HOMEIMPROVEMENT
30,30000,2.0,10000,10.99,0.33,7,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1,0.5023628281091199,C,RENT,VENTURE
39,105000,1.0,9000,9.32,0.09,12,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0350631927629969,A,MORTGAGE,DEBTCONSOLIDATION
25,46000,5.0,7000,10.25,0.15,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1082886133201572,B,RENT,EDUCATION
23,30000,4.0,7925,15.27,0.26,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1,0.6389607056420866,C,RENT,DEBTCONSOLIDATION
24,96000,1.0,4800,11.99,0.05,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0522983331933958,B,MORTGAGE,HOMEIMPROVEMENT
26,78000,6.0,18000,13.49,0.23,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.2834712257611421,C,RENT,DEBTCONSOLIDATION
27,45000,4.0,20000,12.84,0.44,10,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0.1093542064275966,C,OWN,VENTURE
38,30000,2.0,2200,10.99,0.07,15,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0.0979596278885638,C,RENT,PERSONAL
28,95680,12.0,17000,7.88,0.18,7,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.013767129658062,A,MORTGAGE,VENTURE
39,24000,1.0,8500,7.49,0.35,12,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1,1,0.6549207666938318,A,RENT,MEDICAL
23,38004,2.0,4500,7.88,0.12,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0694488477648425,A,RENT,EDUCATION
27,115000,4.0,9600,12.87,0.08,9,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0502537129419451,C,MORTGAGE,MEDICAL
24,57600,9.0,6500,10.99,0.11,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0250220725751812,B,MORTGAGE,VENTURE
30,60000,3.0,21000,7.9,0.35,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0484947223984544,A,OWN,HOMEIMPROVEMENT
34,48000,5.0,3600,10.37,0.07,5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.0195955893363835,B,MORTGAGE,VENTURE
23,30000,6.0,19750,11.14,0.66,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1,0.9558193461639964,B,RENT,VENTURE
24,51684,8.0,3000,10.59,0.06,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0637062313064308,B,RENT,PERSONAL
26,18000,1.0,2400,13.06,0.13,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1,0,0.1467365406928185,C,RENT,VENTURE
23,53004,7.0,10000,5.79,0.19,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.047582787239436,A,MORTGAGE,PERSONAL
41,42600,0.0,10000,15.62,0.23,12,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1,0.7239154074182639,D,RENT,VENTURE
34,55000,3.0,12000,13.16,0.22,8,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.3865432985221392,C,RENT,DEBTCONSOLIDATION
29,60000,0.0,20000,12.53,0.33,7,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2955782131570024,B,MORTGAGE,HOMEIMPROVEMENT
24,53000,3.0,9800,7.51,0.18,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0172762877890701,A,OWN,HOMEIMPROVEMENT
26,57550,4.0,3500,5.42,0.06,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0338940248106948,A,MORTGAGE,DEBTCONSOLIDATION
21,14400,2.0,1825,15.62,0.13,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1,1,0.7256430382482897,D,RENT,PERSONAL
22,50000,6.0,11400,17.58,0.23,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1,0.761098920374475,D,RENT,EDUCATION
35,175000,12.0,2200,8.49,0.01,7,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0084359241341006,A,MORTGAGE,VENTURE
57,64000,20.0,8000,8.9,0.13,19,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0325515823051445,A,RENT,VENTURE
25,91229,2.0,20000,14.35,0.22,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.1174628125904265,C,RENT,EDUCATION
25,133000,8.0,3000,17.9,0.02,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.5437842778225586,F,MORTGAGE,DEBTCONSOLIDATION
25,66300,6.0,20000,15.27,0.26,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0.1569750311628074,C,MORTGAGE,MEDICAL
33,83200,18.0,13000,6.99,0.16,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0430593589655621,A,MORTGAGE,HOMEIMPROVEMENT
36,79200,19.0,10000,6.03,0.13,14,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0186862842296347,A,MORTGAGE,PERSONAL
24,73600,7.0,24000,11.36,0.33,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1995035667160073,B,MORTGAGE,HOMEIMPROVEMENT
27,48000,1.0,6000,13.49,0.13,7,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0.0800947907183928,C,MORTGAGE,PERSONAL
26,51840,9.0,9000,8.0,0.17,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0765953625566864,A,RENT,EDUCATION
23,13000,0.0,2400,16.82,0.18,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,1,0.8749792206279412,E,RENT,PERSONAL
26,200000,10.0,12000,11.71,0.06,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0303098435332739,B,MORTGAGE,HOMEIMPROVEMENT
29,74000,2.0,30750,10.99,0.42,6,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,0.9071353458251852,D,RENT,DEBTCONSOLIDATION
24,80000,8.0,5000,15.62,0.06,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0.1775658222926649,D,MORTGAGE,VENTURE
22,50000,0.0,20000,11.48,0.4,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2969934182467218,B,MORTGAGE,EDUCATION
27,18835,2.0,6000,16.49,0.32,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,1,0.9725800947842412,D,RENT,MEDICAL
22,30000,6.0,2000,5.42,0.07,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0.0142969489745503,A,MORTGAGE,VENTURE
23,15000,4.0,4000,13.98,0.27,4,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0.1809545521979518,C,OWN,DEBTCONSOLIDATION
23,39000,6.0,5000,12.69,0.13,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1106304401943788,B,RENT,EDUCATION
24,40000,0.0,3600,10.59,0.09,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1442509642947951,B,RENT,MEDICAL
24,28800,1.0,3500,9.99,0.12,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0606033974012747,B,MORTGAGE,PERSONAL
25,78000,7.0,9000,11.78,0.12,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.0890903568235669,C,MORTGAGE,DEBTCONSOLIDATION
30,110000,5.0,20000,14.11,0.18,5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,0.3247585768542643,D,RENT,VENTURE
35,15000,3.0,3700,9.32,0.25,6,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0.0768326116717116,A,OWN,HOMEIMPROVEMENT
23,16000,6.0,2250,13.49,0.14,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.3694166902480429,C,RENT,DEBTCONSOLIDATION
25,36000,0.0,7500,13.49,0.21,4,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0.4865390261866452,C,RENT,DEBTCONSOLIDATION
28,54000,11.0,1200,7.51,0.02,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0260592797836887,A,MORTGAGE,HOMEIMPROVEMENT
28,47004,12.0,10000,13.61,0.21,10,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0,0.1875331274666007,C,MORTGAGE,MEDICAL
21,32868,2.0,2500,13.61,0.08,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0,0.0069731638943113,C,OWN,VENTURE
25,40000,5.0,15000,11.36,0.38,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,1,0.5539576824708485,B,MORTGAGE,HOMEIMPROVEMENT
25,60000,9.0,7000,10.36,0.12,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.1370966831760068,B,RENT,MEDICAL
22,36250,6.0,6000,14.22,0.17,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.2088383008563474,C,RENT,EDUCATION
24,28800,5.0,8000,10.99,0.28,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0.4798229905063336,A,RENT,MEDICAL
43,77000,3.0,12000,5.99,0.16,16,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0219340329581656,A,MORTGAGE,EDUCATION
25,12000,0.0,1000,10.65,0.08,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0.0847631516576996,B,RENT,EDUCATION
39,85000,3.0,10000,9.32,0.12,16,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.0504999257378231,A,RENT,PERSONAL
27,20000,4.0,3250,10.99,0.16,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0.2478483482204915,C,RENT,PERSONAL
32,130000,0.0,12000,8.59,0.09,5,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.0118321244624907,A,MORTGAGE,EDUCATION
31,58000,15.0,14500,13.06,0.25,7,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0.0386462363410398,C,OWN,MEDICAL
26,84996,0.0,9000,11.26,0.11,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.120917643403067,B,RENT,MEDICAL
22,70000,3.0,5600,11.14,0.08,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.0709755344893331,B,RENT,PERSONAL
32,45000,6.0,15000,7.51,0.33,5,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0.1630641251154079,A,MORTGAGE,PERSONAL
30,41604,7.0,15000,10.0,0.36,9,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0.2112189816554834,B,MORTGAGE,VENTURE
22,27996,4.0,3250,15.21,0.12,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,1,0.5857026686400673,D,MORTGAGE,MEDICAL
22,48000,7.0,7200,12.69,0.15,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0.1364304177373889,B,RENT,PERSONAL
